,Date,Open,High,Low,Close,Adj.Close,Volume
46,15 Sep 2020,208.42,209.78,206.93,208.78,208.23,"21,823,900"
47,14 Sep 2020,204.24,209.20,204.03,205.41,204.87,"30,375,800"
48,11 Sep 2020,207.20,208.63,201.24,204.03,203.50,"33,620,100"
49,10 Sep 2020,213.40,214.74,204.11,205.37,204.83,"35,461,500"
50,09 Sep 2020,207.60,214.84,206.70,211.29,210.74,"45,679,000"
51,08 Sep 2020,206.50,210.03,202.20,202.66,202.13,"52,924,300"
52,04 Sep 2020,215.10,218.36,205.19,214.25,213.69,"59,664,100"
53,03 Sep 2020,229.27,229.31,214.96,217.30,216.73,"58,400,300"
54,02 Sep 2020,227.97,232.86,227.35,231.65,231.05,"34,080,800"
55,01 Sep 2020,225.51,227.45,224.43,227.27,226.68,"25,791,200"
56,31 Aug 2020,227.00,228.70,224.31,225.53,224.94,"28,774,200"
57,28 Aug 2020,228.18,230.64,226.58,228.91,228.31,"26,292,900"
58,27 Aug 2020,222.89,231.15,219.40,226.58,225.99,"57,602,200"
59,26 Aug 2020,217.88,222.09,217.36,221.15,220.57,"39,600,800"
60,25 Aug 2020,213.10,216.61,213.10,216.47,215.90,"23,043,700"
61,24 Aug 2020,214.79,215.52,212.43,213.69,213.13,"25,460,100"
62,21 Aug 2020,213.86,216.25,212.85,213.02,212.46,"36,249,300"
63,20 Aug 2020,209.54,215.00,208.91,214.58,214.02,"26,981,500"
64,19 Aug 2020,211.49,212.10,209.25,209.70,209.15,"27,627,600"
65,18 Aug 2020,210.53,212.36,209.21,211.49,210.43,"21,336,200"
66,17 Aug 2020,209.60,211.19,208.92,210.28,209.23,"20,184,800"
67,14 Aug 2020,208.76,209.59,207.51,208.90,207.85,"17,958,900"
68,13 Aug 2020,209.44,211.35,208.15,208.70,207.65,"22,588,900"
69,12 Aug 2020,205.29,210.28,204.75,209.19,208.14,"28,041,400"
70,11 Aug 2020,207.16,207.65,203.14,203.38,202.36,"36,446,500"
71,10 Aug 2020,211.67,211.88,206.35,208.25,207.21,"36,716,500"
72,07 Aug 2020,214.85,215.70,210.93,212.48,211.41,"27,789,600"
73,06 Aug 2020,212.34,216.37,211.55,216.35,215.26,"32,656,800"
74,05 Aug 2020,214.90,215.00,211.57,212.94,211.87,"28,858,600"
75,04 Aug 2020,214.17,214.77,210.31,213.29,212.22,"49,280,100"
76,03 Aug 2020,211.52,217.64,210.44,216.54,215.45,"78,983,000"
77,31 Jul 2020,204.40,205.10,199.01,205.01,203.98,"51,248,000"
78,30 Jul 2020,201.00,204.46,199.57,203.90,202.88,"25,079,600"
79,29 Jul 2020,202.50,204.65,202.01,204.06,203.04,"19,632,600"
80,28 Jul 2020,203.61,204.70,201.74,202.02,201.01,"23,251,400"
81,27 Jul 2020,201.47,203.97,200.86,203.85,202.83,"30,160,900"
82,24 Jul 2020,200.42,202.86,197.51,201.30,200.29,"39,827,000"
83,23 Jul 2020,207.19,210.92,202.15,202.54,201.52,"67,457,000"
84,22 Jul 2020,209.20,212.30,208.39,211.75,210.69,"49,605,700"
85,21 Jul 2020,213.66,213.94,208.03,208.75,207.70,"38,105,800"
86,20 Jul 2020,205.00,212.30,203.01,211.60,210.54,"36,884,800"
87,17 Jul 2020,204.47,205.04,201.39,202.88,201.86,"31,635,300"
88,16 Jul 2020,205.40,205.70,202.31,203.92,202.90,"29,940,700"
89,15 Jul 2020,209.56,211.33,205.03,208.04,207.00,"32,179,400"
90,14 Jul 2020,206.13,208.85,202.03,208.35,207.30,"37,591,800"
91,13 Jul 2020,214.48,215.80,206.50,207.07,206.03,"38,135,600"
92,10 Jul 2020,213.62,214.08,211.08,213.67,212.60,"26,177,600"
93,09 Jul 2020,216.33,216.38,211.47,214.32,213.24,"33,121,700"
94,08 Jul 2020,210.07,213.26,208.69,212.83,211.76,"33,600,000"
95,07 Jul 2020,210.45,214.67,207.99,208.25,207.21,"33,600,700"
96,06 Jul 2020,208.83,211.13,208.09,210.70,209.64,"31,897,600"
97,02 Jul 2020,205.68,208.02,205.00,206.26,205.23,"29,315,800"
98,18 Nov 2020,"1,756.64","1,765.00","1,738.57","1,740.64","1,740.64","1,004,500"
99,17 Nov 2020,"1,767.86","1,777.14","1,759.49","1,761.66","1,761.66","1,065,700"
100,16 Nov 2020,"1,764.14","1,794.34","1,761.33","1,774.03","1,774.03","1,273,400"
101,13 Nov 2020,"1,748.00","1,777.13","1,735.98","1,772.26","1,772.26","1,487,200"
102,12 Nov 2020,"1,742.00","1,764.98","1,737.97","1,742.82","1,742.82","1,323,700"
103,11 Nov 2020,"1,748.40","1,762.90","1,743.06","1,747.23","1,747.23","1,591,900"
104,10 Nov 2020,"1,729.77","1,759.38","1,716.12","1,737.72","1,737.72","2,151,100"
105,09 Nov 2020,"1,795.98","1,816.89","1,757.55","1,761.42","1,761.42","2,672,000"
106,06 Nov 2020,"1,751.34","1,768.50","1,736.68","1,759.73","1,759.73","1,431,100"
107,05 Nov 2020,"1,770.45","1,791.82","1,741.03","1,762.50","1,762.50","1,987,900"
108,04 Nov 2020,"1,705.58","1,770.03","1,703.00","1,745.85","1,745.85","3,567,100"
109,03 Nov 2020,"1,630.76","1,659.00","1,612.11","1,645.66","1,645.66","1,571,600"
110,02 Nov 2020,"1,623.54","1,658.24","1,614.24","1,624.32","1,624.32","2,211,400"
111,30 Oct 2020,"1,667.44","1,681.32","1,601.57","1,616.11","1,616.11","4,993,900"
112,29 Oct 2020,"1,517.02","1,588.74","1,516.55","1,556.88","1,556.88","2,770,300"
113,28 Oct 2020,"1,550.01","1,553.81","1,508.48","1,510.80","1,510.80","2,258,700"
114,27 Oct 2020,"1,588.93","1,602.00","1,576.99","1,598.88","1,598.88","1,295,100"
115,26 Oct 2020,"1,615.00","1,629.58","1,567.78","1,584.29","1,584.29","1,791,300"
116,23 Oct 2020,"1,615.05","1,634.12","1,611.91","1,632.98","1,632.98","1,527,400"
117,22 Oct 2020,"1,585.00","1,613.42","1,577.48","1,606.66","1,606.66","1,525,600"
118,21 Oct 2020,"1,569.85","1,615.14","1,567.14","1,585.99","1,585.99","3,016,100"
119,20 Oct 2020,"1,523.11","1,573.84","1,520.50","1,551.08","1,551.08","2,083,500"
120,19 Oct 2020,"1,575.93","1,583.93","1,522.92","1,529.95","1,529.95","1,486,700"
121,16 Oct 2020,"1,561.83","1,577.71","1,557.66","1,567.70","1,567.70","1,709,700"
122,15 Oct 2020,"1,544.50","1,571.40","1,541.13","1,555.47","1,555.47","1,560,500"
123,14 Oct 2020,"1,574.60","1,583.85","1,545.90","1,563.44","1,563.44","1,659,200"
124,13 Oct 2020,"1,577.01","1,585.16","1,558.63","1,567.07","1,567.07","1,953,600"
125,12 Oct 2020,"1,538.00","1,588.42","1,529.30","1,564.59","1,564.59","2,767,200"
126,09 Oct 2020,"1,492.86","1,511.85","1,487.00","1,510.45","1,510.45","1,648,300"
127,08 Oct 2020,"1,465.45","1,488.03","1,465.45","1,483.43","1,483.43","1,303,800"
128,07 Oct 2020,"1,459.31","1,468.97","1,433.23","1,459.14","1,459.14","1,805,400"
129,06 Oct 2020,"1,475.50","1,484.52","1,445.01","1,451.02","1,451.02","1,304,800"
130,05 Oct 2020,"1,462.65","1,484.70","1,460.09","1,482.83","1,482.83","1,080,100"
131,02 Oct 2020,"1,459.63","1,479.03","1,447.35","1,455.60","1,455.60","1,561,100"
132,01 Oct 2020,"1,483.66","1,495.07","1,476.80","1,487.90","1,487.90","1,644,200"
133,30 Sep 2020,"1,460.94","1,486.20","1,455.76","1,465.60","1,465.60","2,045,400"
134,29 Sep 2020,"1,463.91","1,472.00","1,454.00","1,466.02","1,466.02","1,590,800"
135,28 Sep 2020,"1,471.99","1,472.99","1,446.28","1,458.66","1,458.66","1,539,200"
136,25 Sep 2020,"1,425.05","1,445.94","1,407.68","1,439.06","1,439.06","1,516,300"
137,24 Sep 2020,"1,402.68","1,437.99","1,402.15","1,422.86","1,422.86","1,727,600"
138,23 Sep 2020,"1,452.09","1,453.08","1,402.68","1,409.39","1,409.39","1,886,300"
139,22 Sep 2020,"1,450.32","1,463.97","1,429.50","1,459.82","1,459.82","1,697,500"
140,21 Sep 2020,"1,431.62","1,440.06","1,402.68","1,430.14","1,430.14","2,845,400"
141,18 Sep 2020,"1,488.30","1,495.20","1,431.62","1,451.09","1,451.09","3,152,800"
142,17 Sep 2020,"1,485.81","1,498.66","1,462.46","1,487.04","1,487.04","2,000,400"
143,16 Sep 2020,"1,542.48","1,554.37","1,511.59","1,512.09","1,512.09","1,106,400"
144,15 Sep 2020,"1,527.89","1,550.99","1,522.10","1,535.12","1,535.12","1,152,100"
145,14 Sep 2020,"1,531.65","1,557.00","1,505.11","1,508.83","1,508.83","2,133,000"
146,11 Sep 2020,"1,528.15","1,538.70","1,493.02","1,515.76","1,515.76","1,535,300"
147,10 Sep 2020,"1,550.18","1,573.66","1,520.00","1,526.05","1,526.05","1,651,200"
148,09 Sep 2020,"1,548.90","1,558.72","1,525.17","1,547.23","1,547.23","1,962,100"
149,08 Sep 2020,"1,525.00","1,555.55","1,516.50","1,523.60","1,523.60","2,701,600"
150,04 Sep 2020,"1,609.00","1,634.99","1,537.97","1,581.21","1,581.21","2,792,500"
151,03 Sep 2020,"1,699.52","1,700.00","1,607.71","1,629.51","1,629.51","3,186,300"
152,02 Sep 2020,"1,668.01","1,726.10","1,660.19","1,717.39","1,717.39","2,476,100"
153,01 Sep 2020,"1,632.16","1,659.22","1,629.53","1,655.08","1,655.08","1,133,800"
154,31 Aug 2020,"1,643.57","1,644.50","1,625.33","1,629.53","1,629.53","1,321,100"
155,28 Aug 2020,"1,629.47","1,641.35","1,625.61","1,639.43","1,639.43","1,120,900"
156,27 Aug 2020,"1,646.61","1,647.99","1,618.81","1,628.52","1,628.52","1,567,500"
157,26 Aug 2020,"1,606.30","1,652.79","1,600.98","1,644.13","1,644.13","2,609,400"
158,25 Aug 2020,"1,580.10","1,608.88","1,577.88","1,605.85","1,605.85","1,257,500"
159,24 Aug 2020,"1,592.47","1,608.78","1,575.04","1,585.15","1,585.15","1,281,900"
160,21 Aug 2020,"1,571.80","1,591.88","1,562.31","1,575.57","1,575.57","1,741,900"
161,20 Aug 2020,"1,539.97","1,580.17","1,534.46","1,576.25","1,576.25","1,319,100"
162,19 Aug 2020,"1,552.49","1,568.86","1,540.00","1,544.61","1,544.61","1,523,600"
163,18 Aug 2020,"1,526.12","1,557.37","1,521.67","1,555.78","1,555.78","1,418,900"
164,17 Aug 2020,"1,515.97","1,523.78","1,505.00","1,516.24","1,516.24","999,500"
165,14 Aug 2020,"1,513.61","1,519.79","1,499.00","1,504.63","1,504.63","1,097,100"
166,13 Aug 2020,"1,508.21","1,536.97","1,508.21","1,516.65","1,516.65","1,119,400"
167,12 Aug 2020,"1,487.12","1,511.67","1,485.00","1,507.24","1,507.24","1,126,600"
168,11 Aug 2020,"1,494.00","1,510.44","1,478.19","1,480.54","1,480.54","1,554,900"
169,10 Aug 2020,"1,490.80","1,507.15","1,477.49","1,496.82","1,496.82","1,027,300"
170,07 Aug 2020,"1,509.04","1,520.09","1,486.27","1,498.37","1,498.37","1,385,900"
171,06 Aug 2020,"1,476.15","1,506.27","1,471.90","1,504.95","1,504.95","1,665,300"
172,05 Aug 2020,"1,476.82","1,490.00","1,471.22","1,479.09","1,479.09","1,457,500"
173,04 Aug 2020,"1,486.71","1,493.11","1,464.03","1,473.30","1,473.30","1,860,600"
174,03 Aug 2020,"1,491.00","1,497.73","1,471.72","1,482.76","1,482.76","2,274,100"
175,31 Jul 2020,"1,497.05","1,505.02","1,454.00","1,487.95","1,487.95","4,576,400"
176,30 Jul 2020,"1,497.97","1,540.89","1,495.17","1,538.37","1,538.37","1,802,100"
177,29 Jul 2020,"1,505.00","1,533.33","1,503.01","1,523.51","1,523.51","1,133,800"
178,28 Jul 2020,"1,525.00","1,526.01","1,500.52","1,503.65","1,503.65","1,545,500"
179,27 Jul 2020,"1,513.26","1,537.56","1,512.33","1,529.43","1,529.43","1,356,200"
180,24 Jul 2020,"1,499.19","1,515.43","1,487.59","1,508.21","1,508.21","1,495,100"
181,23 Jul 2020,"1,565.93","1,570.35","1,508.59","1,516.75","1,516.75","1,695,500"
182,22 Jul 2020,"1,555.71","1,566.98","1,543.23","1,564.85","1,564.85","1,224,100"
183,21 Jul 2020,"1,585.03","1,587.05","1,552.62","1,555.92","1,555.92","1,377,700"
184,20 Jul 2020,"1,515.00","1,569.01","1,502.70","1,563.84","1,563.84","1,508,300"
185,17 Jul 2020,"1,516.91","1,523.43","1,498.10","1,516.85","1,516.85","1,713,200"
186,16 Jul 2020,"1,501.50","1,515.91","1,488.27","1,514.92","1,514.92","1,324,200"
187,15 Jul 2020,"1,523.23","1,536.33","1,497.83","1,516.88","1,516.88","1,551,300"
188,14 Jul 2020,"1,492.79","1,522.80","1,485.93","1,520.86","1,520.86","1,905,400"
189,13 Jul 2020,"1,549.94","1,576.36","1,506.56","1,512.23","1,512.23","2,147,700"
190,10 Jul 2020,"1,513.25","1,541.34","1,500.72","1,539.01","1,539.01","1,795,900"
191,09 Jul 2020,"1,509.93","1,529.14","1,495.59","1,518.66","1,518.66","2,091,800"
192,08 Jul 2020,"1,500.80","1,511.17","1,492.30","1,503.60","1,503.60","1,588,300"
193,07 Jul 2020,"1,496.13","1,521.32","1,489.70","1,489.92","1,489.92","2,118,200"
194,06 Jul 2020,"1,488.15","1,510.00","1,476.98","1,499.65","1,499.65","2,235,600"
195,02 Jul 2020,"1,451.84","1,488.52","1,451.07","1,469.93","1,469.93","2,860,900"
196,01 Jul 2020,"1,419.17","1,448.48","1,414.18","1,442.00","1,442.00","2,109,100"
197,30 Jun 2020,"1,396.88","1,424.00","1,386.93","1,418.05","1,418.05","2,014,300"
198,18 Nov 2020,274.52,277.39,271.84,271.97,271.97,"12,140,400"
199,17 Nov 2020,277.68,277.68,273.29,275.00,275.00,"15,040,300"
200,16 Nov 2020,275.05,279.41,274.63,278.96,278.96,"12,970,400"
201,13 Nov 2020,277.72,277.76,273.10,276.95,276.95,"10,391,200"
202,12 Nov 2020,277.18,279.75,274.43,275.08,275.08,"12,899,500"
203,11 Nov 2020,273.47,278.40,272.48,276.48,276.48,"14,957,000"
204,10 Nov 2020,273.10,274.00,264.00,272.43,272.43,"29,067,700"
205,09 Nov 2020,289.87,292.58,278.53,278.77,278.77,"25,117,700"
206,06 Nov 2020,293.95,294.60,288.06,293.41,293.41,"13,891,000"
207,05 Nov 2020,291.90,297.38,288.95,294.68,294.68,"23,823,600"
208,04 Nov 2020,281.00,288.94,278.62,287.38,287.38,"35,364,400"
209,03 Nov 2020,263.16,270.05,260.88,265.30,265.30,"17,961,900"
210,02 Nov 2020,264.60,270.47,257.34,261.36,261.36,"27,165,700"
211,30 Oct 2020,274.50,276.70,259.10,263.11,263.11,"47,247,800"
212,29 Oct 2020,276.55,283.60,273.78,280.83,280.83,"32,368,100"
213,28 Oct 2020,278.79,278.79,267.26,267.67,267.67,"23,121,800"
214,27 Oct 2020,278.76,284.51,276.31,283.29,283.29,"16,287,200"
215,26 Oct 2020,283.16,285.23,274.26,277.11,277.11,"21,322,900"
216,23 Oct 2020,278.80,285.24,276.82,284.79,284.79,"17,535,200"
217,22 Oct 2020,279.87,282.45,275.04,278.12,278.12,"16,720,000"
218,21 Oct 2020,279.56,283.05,276.37,278.73,278.73,"28,998,600"
219,20 Oct 2020,263.06,269.70,262.88,267.56,267.56,"18,763,200"
220,19 Oct 2020,265.53,268.55,259.88,261.40,261.40,"13,587,000"
221,16 Oct 2020,267.38,271.37,265.30,265.93,265.93,"16,622,700"
222,15 Oct 2020,267.60,269.04,263.67,266.72,266.72,"15,416,100"
223,14 Oct 2020,277.62,278.75,271.50,271.82,271.82,"15,601,200"
224,13 Oct 2020,277.58,279.10,273.39,276.14,276.14,"18,063,300"
225,12 Oct 2020,270.20,280.18,267.87,275.75,275.75,"31,019,300"
226,09 Oct 2020,264.52,264.75,262.17,264.45,264.45,"14,107,800"
227,08 Oct 2020,259.75,264.62,259.15,263.76,263.76,"16,312,800"
228,07 Oct 2020,259.21,260.18,254.82,258.12,258.12,"23,133,400"
229,06 Oct 2020,261.78,265.69,258.24,258.66,258.66,"18,696,900"
230,05 Oct 2020,262.20,264.87,260.84,264.65,264.65,"12,822,300"
231,02 Oct 2020,261.21,265.15,259.18,259.94,259.94,"16,367,600"
232,01 Oct 2020,265.35,268.33,264.80,266.63,266.63,"20,009,800"
233,30 Sep 2020,261.98,266.08,260.10,261.90,261.90,"20,105,800"
234,29 Sep 2020,257.81,263.33,256.90,261.79,261.79,"20,200,200"
235,28 Sep 2020,259.40,259.60,254.82,256.82,256.82,"18,826,300"
236,25 Sep 2020,249.40,255.75,246.61,254.82,254.82,"18,351,300"
237,24 Sep 2020,246.50,252.24,245.62,249.53,249.53,"20,006,800"
238,23 Sep 2020,255.26,257.99,248.15,249.02,249.02,"19,641,300"
239,22 Sep 2020,253.31,255.32,248.22,254.75,254.75,"30,293,100"
240,21 Sep 2020,247.54,249.95,244.13,248.15,248.15,"24,709,400"
241,18 Sep 2020,258.40,259.20,250.05,252.53,252.53,"28,130,800"
242,17 Sep 2020,258.28,261.50,250.19,254.82,254.82,"31,281,400"
243,16 Sep 2020,267.29,272.44,261.79,263.52,263.52,"29,183,400"
244,15 Sep 2020,270.67,274.52,269.30,272.42,272.42,"18,478,500"
245,14 Sep 2020,270.95,276.64,265.70,266.15,266.15,"24,093,800"
246,11 Sep 2020,270.06,271.39,262.64,266.61,266.61,"18,913,900"
247,10 Sep 2020,275.51,279.16,267.03,268.09,268.09,"24,814,700"
248,09 Sep 2020,275.77,278.48,271.35,273.72,273.72,"22,918,800"
249,08 Sep 2020,271.28,279.30,269.42,271.16,271.16,"24,864,000"
250,04 Sep 2020,287.25,289.00,271.14,282.73,282.73,"30,333,700"
251,03 Sep 2020,295.99,297.60,283.63,291.12,291.12,"32,294,100"
252,02 Sep 2020,298.88,303.60,293.05,302.50,302.50,"24,341,400"
253,01 Sep 2020,294.71,301.49,292.71,295.44,295.44,"17,320,900"
254,31 Aug 2020,293.95,296.88,291.55,293.20,293.20,"17,345,100"
255,28 Aug 2020,295.00,297.23,290.98,293.66,293.66,"17,172,400"
256,27 Aug 2020,300.16,301.23,292.02,293.22,293.22,"30,301,300"
257,26 Aug 2020,284.00,304.67,284.00,303.91,303.91,"69,015,200"
258,25 Aug 2020,272.41,283.09,270.26,280.82,280.82,"42,127,200"
259,24 Aug 2020,271.07,277.25,268.77,271.39,271.39,"23,685,600"
260,21 Aug 2020,268.69,270.49,266.42,267.01,267.01,"15,538,600"
261,20 Aug 2020,261.50,269.63,261.46,269.01,269.01,"20,299,700"
262,19 Aug 2020,261.39,267.91,261.35,262.59,262.59,"23,291,500"
263,18 Aug 2020,260.95,265.15,259.26,262.34,262.34,"18,690,400"
264,17 Aug 2020,262.50,264.10,259.40,261.16,261.16,"13,351,100"
265,14 Aug 2020,262.31,262.65,258.68,261.24,261.24,"14,792,700"
266,13 Aug 2020,261.55,265.16,259.57,261.30,261.30,"17,374,000"
267,12 Aug 2020,258.97,263.90,258.11,259.89,259.89,"21,428,300"
268,11 Aug 2020,260.19,265.92,255.13,256.13,256.13,"28,238,300"
269,10 Aug 2020,268.04,273.86,259.69,263.00,263.00,"30,248,800"
270,07 Aug 2020,264.08,278.89,263.43,268.44,268.44,"72,735,500"
271,06 Aug 2020,249.04,266.60,248.67,265.28,265.28,"45,241,600"
272,05 Aug 2020,250.19,252.27,247.77,249.12,249.12,"13,088,400"
273,04 Aug 2020,251.56,252.80,247.43,249.83,249.83,"17,183,500"
274,03 Aug 2020,252.65,255.40,250.33,251.96,251.96,"23,124,900"
275,31 Jul 2020,255.82,255.85,249.00,253.67,253.67,"53,030,000"
276,30 Jul 2020,230.22,234.89,229.00,234.50,234.50,"20,615,300"
277,29 Jul 2020,231.14,233.70,230.31,233.29,233.29,"13,588,300"
278,28 Jul 2020,234.63,234.96,229.83,230.12,230.12,"14,170,100"
279,27 Jul 2020,231.46,234.95,230.83,233.50,233.50,"13,163,100"
280,24 Jul 2020,230.19,233.49,226.90,230.71,230.71,"18,325,800"
281,23 Jul 2020,239.63,242.42,231.75,232.60,232.60,"21,771,800"
282,22 Jul 2020,240.26,241.90,238.12,239.87,239.87,"15,427,900"
283,21 Jul 2020,246.22,246.91,240.08,241.75,241.75,"19,409,700"
284,20 Jul 2020,240.06,246.05,235.64,245.42,245.42,"20,872,200"
285,17 Jul 2020,241.00,244.16,237.86,242.03,242.03,"18,152,400"
286,16 Jul 2020,238.00,241.76,236.33,240.93,240.93,"18,880,700"
287,15 Jul 2020,241.55,244.82,238.05,240.28,240.28,"19,133,600"
288,14 Jul 2020,236.76,240.33,232.03,239.73,239.73,"23,378,100"
289,13 Jul 2020,247.01,250.15,238.42,239.00,239.00,"24,674,900"
290,10 Jul 2020,243.69,245.49,239.32,245.07,245.07,"22,982,700"
291,09 Jul 2020,245.00,246.53,239.24,244.50,244.50,"22,174,900"
292,08 Jul 2020,238.11,246.99,236.59,243.58,243.58,"29,791,300"
293,07 Jul 2020,239.41,247.65,238.82,240.86,240.86,"27,887,800"
294,06 Jul 2020,233.76,240.40,232.27,240.28,240.28,"26,206,200"
295,02 Jul 2020,239.00,240.00,232.61,233.42,233.42,"30,633,600"
296,01 Jul 2020,228.50,239.00,227.56,237.55,237.55,"43,399,700"
297,30 Jun 2020,220.59,227.50,218.47,227.07,227.07,"33,927,100"
298,18 Nov 2020,257.76,258.31,252.55,255.83,255.83,"28,277,400"
299,17 Nov 2020,260.28,260.28,256.54,256.80,256.80,"19,739,500"
300,16 Nov 2020,260.42,262.57,257.03,258.31,258.31,"20,864,200"
301,13 Nov 2020,264.72,265.44,257.17,260.84,260.84,"33,942,800"
302,12 Nov 2020,271.04,271.20,263.04,264.31,264.31,"27,119,100"
303,11 Nov 2020,261.92,271.92,261.20,265.65,265.65,"41,699,000"
304,10 Nov 2020,279.97,280.00,264.33,266.54,266.54,"61,064,000"
305,09 Nov 2020,303.77,304.00,290.50,290.53,290.53,"22,559,900"
306,06 Nov 2020,291.49,300.89,289.79,299.95,299.95,"25,259,600"
307,05 Nov 2020,289.09,291.25,279.60,287.75,287.75,"50,065,200"
308,04 Nov 2020,287.79,299.17,285.30,295.71,295.71,"28,791,200"
309,03 Nov 2020,286.20,294.28,280.78,285.57,285.57,"58,132,500"
310,02 Nov 2020,310.95,311.44,305.39,310.84,310.84,"11,857,600"
311,30 Oct 2020,308.55,310.83,300.19,304.69,304.69,"14,918,500"
312,29 Oct 2020,309.44,315.58,308.91,312.56,312.56,"11,174,500"
313,28 Oct 2020,313.50,313.50,306.00,307.94,307.94,"13,644,500"
314,27 Oct 2020,307.75,319.32,305.61,317.14,317.14,"13,175,900"
315,26 Oct 2020,309.92,315.46,303.20,306.87,306.87,"9,350,100"
316,23 Oct 2020,307.27,310.33,304.06,309.92,309.92,"6,231,400"
317,22 Oct 2020,311.46,311.85,304.21,306.28,306.28,"8,008,400"
318,21 Oct 2020,311.75,314.00,307.70,307.97,307.97,"11,139,700"
319,20 Oct 2020,307.60,311.80,307.06,309.81,309.81,"8,806,100"
320,19 Oct 2020,309.89,313.81,303.41,305.29,305.29,"14,107,300"
321,16 Oct 2020,303.99,310.00,302.95,307.31,307.31,"12,338,000"
322,15 Oct 2020,293.80,299.86,292.61,299.46,299.46,"9,709,900"
323,14 Oct 2020,309.00,309.96,300.80,301.04,301.04,"15,186,400"
324,13 Oct 2020,306.36,310.01,303.03,308.78,308.78,"10,898,500"
325,12 Oct 2020,303.95,309.64,301.29,306.34,306.34,"14,780,100"
326,09 Oct 2020,298.55,302.61,297.74,299.74,299.74,"11,442,200"
327,08 Oct 2020,298.11,302.30,295.44,300.54,300.54,"15,105,800"
328,07 Oct 2020,297.99,299.51,292.87,296.50,296.50,"16,669,300"
329,06 Oct 2020,287.41,296.84,286.91,292.39,292.39,"15,860,400"
330,05 Oct 2020,289.06,290.00,284.88,288.27,288.27,"17,876,400"
331,02 Oct 2020,286.62,291.98,286.51,288.17,288.17,"11,482,800"
